-0.0013177084,-0.045031514,-0.047176465
0.356319,0.060221486,-0.42211533
0.0006017732,0.0066207685,0.040206887
-0.039743077,-0.015601232,0.02269452
-0.62122905,0.27605632,0.5469629
-0.08658054,-0.008297631,0.0076397727
0.003986066,-0.11329639,0.17720772
1.0159352,0.023167197,-1.0230869
